date,chlorophyll,DO,pH,FDOM,rainfall,salinity,temperature,turbidity,meanstage
1/8/2012,null,10.467,9.125,null,0,25.595,20.92,9.945,-1.036
1/9/2012,null,8.662,9.098,null,0,29.355,21.453,6.405,-1.024
1/10/2012,null,8.505,9.134,null,0,32.331,22.022,3.712,-0.918
1/11/2012,null,6.617,9.03,null,0.07,34.345,21.966,6.658,-0.496
1/12/2012,null,null,null,null,0.04,36.752,21.557,null,-0.372
1/13/2012,null,null,null,null,0.09,36.422,23.534,null,-0.659
1/14/2012,null,null,null,null,0,30.499,19.735,null,-1.232
1/15/2012,null,null,null,null,0,24.691,16.161,null,-1.57
1/16/2012,null,null,null,null,0,24.117,16.172,null,-1.642
1/17/2012,null,null,null,null,0,23.975,19.099,null,-1.481
1/18/2012,null,null,null,null,0,26.466,21.6,null,-1.183
1/19/2012,null,null,null,null,0,30.083,22.748,null,-1.063
1/20/2012,null,null,null,null,0,32.278,21.543,null,-0.978
1/21/2012,null,null,null,null,0,34.487,22.273,null,-0.809
1/22/2012,null,null,null,null,0,35.251,23.303,null,-0.8
1/23/2012,null,null,null,null,0,35.903,23.513,null,-0.671
1/24/2012,null,null,null,null,0,36.979,24.265,null,-0.595
1/25/2012,null,null,null,null,0,37.266,24.445,null,-0.607
1/26/2012,null,null,null,null,0.01,37.315,24.233,null,-0.465
1/27/2012,null,null,null,null,0,37.155,24.855,null,-0.295
1/28/2012,null,null,null,null,0.66,36.934,25.426,null,-0.696
1/29/2012,null,null,null,null,0.06,36.094,24.097,null,-1.024
1/30/2012,null,null,null,null,0,29.967,22.524,null,-1.454
1/31/2012,null,null,null,null,0,28.202,21.992,null,-1.483
2/1/2012,null,null,null,null,0,30.409,23.451,null,-1.342
2/2/2012,null,null,null,null,0,36.861,24.19,null,-1.097
2/3/2012,null,null,null,null,0,37.824,23.637,null,-1.073
2/4/2012,null,null,null,null,0,38.868,23.51,null,-1.047
2/5/2012,null,null,null,null,0.45,38.814,23.397,null,-0.842
2/6/2012,null,null,null,null,0.32,36.713,23.216,null,-0.471
2/7/2012,null,null,null,null,0.03,35.558,24.832,null,-0.339
2/8/2012,null,null,null,null,0,35.455,24.896,null,-0.448
2/9/2012,null,null,null,null,0.02,35.312,23.485,null,-0.663
2/10/2012,null,null,null,null,0.01,35.789,24.829,null,-0.434
2/11/2012,null,null,null,null,0.06,35.59,24.493,null,-0.526
2/12/2012,null,null,null,null,0,35.889,16.265,null,-1.328
2/13/2012,null,null,null,null,0,33.865,15.497,null,-1.49
2/14/2012,null,null,null,null,0,36.634,19.463,null,-0.832
2/15/2012,null,null,null,null,0,36.645,22.343,null,-0.608
2/16/2012,null,null,null,null,0,36.532,23.986,null,-0.628
2/17/2012,null,null,null,null,0,36.423,25.229,null,-0.598
2/18/2012,null,null,null,null,0,36.484,26.247,null,-0.539
2/19/2012,null,null,null,null,0,36.808,26.344,null,-0.16
2/20/2012,null,null,null,null,0,37.123,25.235,null,-0.645
2/21/2012,null,null,null,null,0,37.522,23.303,null,-0.799
2/22/2012,null,null,null,null,0,37.639,24.117,null,-0.621
2/23/2012,null,null,null,null,0,37.591,25.545,null,-0.385
2/24/2012,null,null,null,null,0,38.023,26.814,null,-0.282
2/25/2012,null,null,null,null,0.14,38.243,27.831,null,-0.462
2/26/2012,null,null,null,null,0.12,37.737,25.933,null,-0.879
2/27/2012,null,null,null,null,0,38.113,25.915,null,-0.91
2/28/2012,null,null,null,null,0,38.492,26.404,null,-1.025
2/29/2012,null,null,null,null,0,38.75,26.758,null,-0.966
3/1/2012,null,null,null,null,0.06,38.895,27.157,null,-0.777
3/2/2012,null,null,null,null,0,38.907,26.947,null,-0.564
3/3/2012,null,null,null,null,0,38.54,26.814,null,-0.346
3/4/2012,null,null,null,null,0.12,38.227,25.265,null,-0.172
3/5/2012,null,null,null,null,0,39.572,19.531,null,-1.244
3/6/2012,null,null,null,null,0,41.196,19.815,null,-1.529
3/7/2012,null,null,null,null,0.01,41.141,21.955,null,-1.472
3/8/2012,null,null,null,null,0,41.039,24.239,null,-1.068
3/9/2012,null,null,null,null,0,40.436,26.105,null,-0.529
3/10/2012,null,null,null,null,0,39.295,26.49,null,-0.547
3/11/2012,null,null,null,null,0,38.824,26.481,null,-0.511
3/12/2012,null,null,null,null,0.09,38.985,25.398,null,-0.811
3/13/2012,null,null,null,null,0,38.809,24.437,null,-0.886
3/14/2012,null,null,null,null,0,38.845,24.149,null,-0.943
3/15/2012,null,null,null,null,0.21,38.083,24.36,null,-0.912
3/16/2012,null,null,null,null,0,37.674,24.89,null,-0.886
3/17/2012,null,null,null,null,0,38.754,25.245,null,-0.903
3/18/2012,null,null,null,null,0,38.581,25.379,null,-0.927
3/19/2012,null,null,null,null,0.05,39.409,25.683,null,-0.846
3/20/2012,null,null,null,null,0,39.242,25.491,null,-0.737
3/21/2012,null,null,null,null,0.02,38.353,25.932,null,-0.531
3/22/2012,null,null,null,null,0.16,38.133,26.464,null,-0.591
3/23/2012,null,null,null,null,0,37.967,26.689,null,-0.68
3/24/2012,null,null,null,null,0,38.196,26.933,null,-0.579
3/25/2012,null,null,null,null,0,38.276,26.695,null,-0.436
3/26/2012,null,null,null,null,0,38.988,25.595,null,-0.723
3/27/2012,null,null,null,null,0,39.681,24.685,null,-0.817
3/28/2012,null,null,null,null,0.01,39.382,24.865,null,-0.823
3/29/2012,null,null,null,null,0,38.918,25.396,null,-0.758
3/30/2012,null,null,null,null,0,38.377,26.194,null,-0.65
3/31/2012,null,null,null,null,0,37.5,26.424,null,-0.472
4/1/2012,null,null,null,null,0,37.931,27.715,null,-0.592
4/2/2012,null,null,null,null,0,38.213,28.148,null,-0.594
4/3/2012,null,null,null,null,0,38.181,28.567,null,-0.486
4/4/2012,null,null,null,null,0,37.427,28.32,null,-0.256
4/5/2012,0.837,8.854,9.153,null,0.37,38.043,27.44,null,0.003
4/6/2012,0.988,6.507,9.046,null,0.07,40.761,27.868,null,0.001
4/7/2012,1.022,6.551,8.985,null,0,41.975,25.848,null,-0.497
4/8/2012,1.045,7.418,9.072,null,0,42.071,24.468,null,-0.739
4/9/2012,0.846,7.444,9.1,null,0,41.684,25.139,null,-0.637
4/10/2012,0.803,7.739,9.136,null,0,42.135,25.744,null,-0.499
4/11/2012,0.91,7.448,9.121,null,0,44.386,26.483,null,-0.397
4/12/2012,0.731,6.695,9.181,null,0,46.917,26.796,null,-0.508
4/13/2012,0.758,6.165,9.139,null,0.01,47.569,27.486,null,-0.492
4/14/2012,0.834,6.026,9.13,null,0,48.532,26.356,null,-0.581
4/15/2012,0.78,6.542,9.135,null,0,50.666,24.343,null,-0.764
4/16/2012,0.852,6.505,9.135,null,0,51.369,24.352,null,-0.899
4/17/2012,0.786,6.486,9.115,null,0,51.697,25.077,null,-1.018
4/18/2012,0.66,6.688,9.014,null,0,49.511,26.084,null,-0.85
4/19/2012,0.591,7.495,9.05,null,0,46.228,26.548,null,-0.522
4/20/2012,0.503,7.1,9.004,null,0,45.557,27.825,null,-0.371
4/21/2012,0.498,5.933,8.908,null,2.01,43.44,24.847,null,-0.239
4/22/2012,0.472,6.966,8.86,null,0.02,42.389,24.172,null,0.308
4/23/2012,0.421,7.755,9.058,null,0,43.466,23.706,null,-0.286
4/24/2012,0.391,9.413,8.93,null,0,44.642,23.017,null,-0.74
4/25/2012,0.555,9.903,8.965,null,0,46.272,22.196,null,-0.931
4/26/2012,0.509,8.854,9.035,null,0,46.014,24.211,null,-0.852
4/27/2012,0.565,7.776,9.078,null,0,46.217,25.388,null,-0.936
4/28/2012,0.538,6.911,9.063,null,0.18,46.727,25.452,null,-0.959
4/29/2012,0.593,6.555,8.75,null,2.29,39.932,23.431,null,-0.886
4/30/2012,0.744,7.248,8.406,null,2.28,34.742,23.087,null,-0.93
5/1/2012,0.537,8.154,8.585,null,0.56,30.984,24.828,null,-0.6
5/2/2012,0.392,8.014,8.814,null,0,31.287,26.536,null,-0.531
5/3/2012,0.351,7.077,8.762,null,0,32.254,27.128,null,-0.441
5/4/2012,0.537,7.031,null,null,0,32.382,27.911,null,-0.446
5/5/2012,0.633,7.452,null,null,0,32.208,28.148,null,-0.322
5/6/2012,0.764,7.597,null,null,0,32.175,29.227,null,-0.161
5/7/2012,0.712,5.737,null,null,0,33.997,30.197,null,-0.086
5/8/2012,0.599,6.194,null,null,0,35.517,30.635,null,-0.006
5/9/2012,0.672,5.768,null,null,0,35.796,30.84,null,-0.084
5/10/2012,0.782,6.197,null,null,0.57,35.219,30.341,null,-0.217
5/11/2012,0.9,6.645,null,null,0,34.499,30.344,null,-0.331
5/12/2012,0.899,7.02,null,null,0,33.596,30.267,null,-0.503
5/13/2012,1.47,6.952,null,null,0,31.477,29.073,null,-0.588
5/14/2012,1.698,7.15,null,null,0,30.324,30.34,null,-0.521
5/15/2012,1.664,6.294,null,null,0,30.324,30.865,null,-0.277
5/16/2012,1.589,5.779,null,null,0.69,31.362,29.619,null,-0.317
5/17/2012,1.599,5.548,null,null,1.73,29.976,28.548,null,-0.204
5/18/2012,1.579,5.884,null,null,0,28.884,29.273,null,-0.281
5/19/2012,1.757,6.216,null,null,0.58,27.861,29.592,null,-0.349
5/20/2012,1.895,6.449,null,null,0,27.188,29.696,null,-0.342
5/21/2012,2.399,7.265,null,null,0,25.639,30.149,null,-0.375
5/22/2012,2.374,8.011,null,null,0.24,24.954,30.555,null,-0.231
5/23/2012,2.268,7.671,8.818,null,0,25.203,29.084,null,-0.145
5/24/2012,2.89,8.345,8.838,null,0.59,23.938,28.075,null,-0.26
5/25/2012,2.613,9.856,8.94,null,0,20.493,29.871,null,-0.391
5/26/2012,5.229,8.285,8.602,null,0.3,19.594,30.352,null,-0.524
5/27/2012,5.793,9.278,8.6,null,0,18.181,30.439,null,-0.481
5/28/2012,4.95,10.449,8.903,null,0,18.543,31.252,null,-0.269
5/29/2012,5.541,8.638,8.704,null,0.07,17.433,31.246,null,-0.35
5/30/2012,6.609,7.15,8.472,null,2.04,16.539,29.627,null,-0.491
5/31/2012,11.174,8.006,8.292,null,2.32,13.747,27.688,null,-0.462
6/1/2012,11.455,6.131,8.182,null,0.78,11.516,27.399,null,-0.261
6/2/2012,10.428,7.393,8.384,null,0,11.699,28.178,null,-0.113
6/3/2012,11.306,6.767,8.29,null,0,10.974,30.348,null,-0.393
6/4/2012,11.254,7.955,8.53,null,0,10.297,31.139,null,-0.409
6/5/2012,13.52,5.087,8.348,null,0,11.448,30.606,null,-0.228
6/6/2012,10.611,4.702,8.488,null,0,16.407,30.043,null,-0.012
6/7/2012,9.809,3.419,8.347,null,0,19.959,30.002,null,-0.035
6/8/2012,8.92,7.562,8.518,null,0,21.365,31.888,null,-0.153
6/9/2012,9.126,8.288,8.464,null,0.4,19.947,32.796,null,-0.215
6/10/2012,8.811,7.547,8.459,null,0,20.562,33.727,null,-0.319
6/11/2012,10.402,2.666,8.172,null,0,21.102,33.788,null,-0.595
6/12/2012,13.942,3.838,8.013,null,0,20.422,32.098,null,-0.711
6/13/2012,11.608,5.572,8.292,null,0,20.904,31.416,null,-0.498
6/14/2012,8.057,5.452,8.473,null,0,23.157,33.019,null,-0.298
6/15/2012,7.478,4.814,8.56,null,0,24.035,32.992,null,-0.284
6/16/2012,6.55,5.036,8.59,null,0.21,22.621,31.229,null,-0.39
6/17/2012,5.32,7.402,8.624,null,0,21.509,29.112,null,-0.5
6/18/2012,4.364,6.238,8.682,null,0,24.577,28.672,null,-0.473
6/19/2012,3.41,6.258,8.736,null,0.24,29.544,26.992,null,-0.44
6/20/2012,1.786,6.688,8.817,null,1.57,31.949,26.44,null,0.093
6/21/2012,1.516,7.337,8.865,null,0.22,30.668,27.389,null,0.286
6/22/2012,1.686,6.248,8.911,null,0.47,29.775,27.467,null,0.307
6/23/2012,2.05,6.388,8.925,null,1.3,28.963,26.882,null,0.341
6/24/2012,2.235,6.628,8.943,null,0,28.361,27.405,null,0.608
6/25/2012,1.98,7.356,8.81,null,0,27.84,27.883,null,1.02
6/26/2012,2.175,7.275,8.852,null,0,30.967,28.177,null,1.12
6/27/2012,2.904,6.846,8.785,null,0.01,30.009,29.11,null,0.815
6/28/2012,2.854,6.663,8.724,null,0.13,29.927,30.315,null,0.177
6/29/2012,3.183,6.979,8.402,null,0,30.848,31.339,null,-0.115
6/30/2012,5.697,7.582,8.142,null,0,29.881,31.588,null,-0.213
7/1/2012,7.909,6.731,8.082,null,0,29.073,32.402,null,-0.182
7/2/2012,13.384,5.077,7.845,null,0,27.237,32.222,null,-0.253
7/3/2012,22.628,4.513,7.765,null,0.18,25.387,31.378,null,-0.231
7/4/2012,25.555,3.61,7.798,null,0,25.906,31.406,null,-0.142
7/5/2012,28.929,3.432,7.851,null,0,25.06,31.659,null,-0.16
7/6/2012,31.098,4.129,7.863,null,0,24.385,32.404,null,-0.171
7/7/2012,36.611,4.445,7.818,null,0,23.08,31.278,null,-0.269
7/8/2012,41.892,3.8,7.695,null,0.68,21.513,30.421,null,-0.29
7/9/2012,38.837,3.474,7.574,null,0.02,20.043,29.296,null,-0.412
7/10/2012,33.177,4.027,7.63,null,0.03,19.611,29.734,null,-0.419
7/11/2012,34.923,4.178,7.573,null,1.09,17.214,28.095,null,-0.513
7/12/2012,35.757,2.53,7.425,null,0.01,17.336,28.323,null,-0.545
7/13/2012,32.561,3.18,7.516,null,0,17.429,29.877,null,-0.505
7/14/2012,30.226,3.224,7.563,null,0,17.658,29.154,null,-0.46
7/15/2012,29.229,3.596,7.591,null,1.57,16.798,29.08,null,-0.372
7/16/2012,27.177,3.937,7.645,null,0.3,15.973,30.385,null,-0.42
7/17/2012,23.035,3.321,7.656,null,0.29,15.898,30.429,null,-0.429
7/18/2012,18.698,3.431,7.626,null,0,15.748,30.613,null,-0.306
7/19/2012,17.802,4.601,7.723,null,0,15.76,31.9,null,-0.377
7/20/2012,19.085,3.818,7.659,null,0.02,15.912,31.503,null,-0.494
7/21/2012,19.816,3.221,7.667,null,0.01,16.332,31.161,null,-0.477
7/22/2012,20.462,1.856,7.536,null,0.54,16.272,29.02,null,-0.391
7/23/2012,17.693,3.418,7.596,null,0.25,15.846,30.052,null,-0.282
7/24/2012,17.023,5.037,7.84,null,0,15.674,31.809,null,-0.273
7/25/2012,20.992,4.773,7.81,null,0,15.803,31.823,null,-0.283
7/26/2012,24.122,4.082,7.789,null,0,15.941,32.176,null,-0.234
7/27/2012,22.082,3.326,7.8,null,0,16.221,32.057,null,-0.198
7/28/2012,19.95,2.995,7.866,null,0,16.82,32.669,null,-0.326
7/29/2012,18.883,4.04,8,null,0,16.735,32.416,null,-0.375
7/30/2012,20.852,2.362,7.901,null,0,17.518,32.575,null,-0.383
7/31/2012,20.433,1.705,7.895,null,0,18.64,32.74,null,-0.275
8/1/2012,22.873,2.05,7.98,null,0,21.222,33.931,null,-0.176
8/2/2012,17.58,1.11,8.011,null,0,25.154,33.967,null,-0.187
8/3/2012,20.174,1.195,7.878,null,0.11,25.861,32.432,null,-0.331
8/4/2012,17.128,2.791,7.902,null,0.08,25.625,30.678,null,-0.28
8/5/2012,16.427,4.242,7.944,null,0,25.812,31.138,null,-0.18
8/6/2012,20.387,3.292,7.915,null,0.14,24.252,30.779,null,-0.232
8/7/2012,20.386,0.969,7.905,null,0,25.534,32.217,null,-0.228
8/8/2012,null,null,null,null,0,23.298,32.336,null,-0.298
8/9/2012,null,null,null,null,0,22.776,30.549,null,-0.337
8/10/2012,null,null,null,null,0.19,21.411,29.976,null,-0.273
8/11/2012,null,null,null,null,0.12,21.955,32.046,null,-0.212
8/12/2012,null,null,null,null,0.01,22.988,33.727,null,-0.316
8/13/2012,null,null,null,null,0,22.488,33.757,null,-0.452
8/14/2012,null,null,null,null,0,21.724,32.396,null,-0.45
8/15/2012,null,null,null,null,0,22.198,32.431,null,-0.299
8/16/2012,null,null,null,null,0.28,23.957,32.742,null,-0.31
8/17/2012,null,null,null,null,0,25.994,31.062,null,-0.309
8/18/2012,null,null,null,null,0.11,29.482,31.82,null,-0.133
8/19/2012,null,null,null,null,0,31.147,32.372,null,-0.111
8/20/2012,null,null,null,null,0,31.217,32.982,null,-0.124
8/21/2012,null,null,null,null,0.29,33.325,32.509,null,-0.069
8/22/2012,null,null,null,null,0.38,30.931,32.751,null,-0.296
8/23/2012,null,null,null,null,0,29.442,33.124,null,-0.497
8/24/2012,null,null,null,null,0.58,27.631,31.523,null,-0.719
8/25/2012,null,null,null,null,1.6,22.733,27.551,null,-0.759
8/26/2012,null,null,null,null,3.03,15.018,26.397,null,-0.74
8/27/2012,null,null,null,null,0.14,24.791,27.02,null,0.909
8/28/2012,null,null,null,null,0,25.961,28.714,null,0.368
8/29/2012,null,null,null,null,0.01,24.318,30.389,null,0.066
8/30/2012,null,null,null,null,0,22.076,31.582,null,-0.042
8/31/2012,null,null,null,null,0,21.271,32.314,null,-0.198
9/1/2012,null,null,null,null,0,20.74,32.084,null,-0.369
9/2/2012,null,null,null,null,0.03,18.908,31.103,null,-0.347
9/3/2012,null,null,null,null,1.38,18.191,30.655,null,-0.168
9/4/2012,null,null,null,null,0.08,15.69,30.655,null,-0.074
9/5/2012,null,null,null,null,0.72,15.686,30.556,null,-0.067
9/6/2012,26.206,6.487,7.884,null,0,18.356,30.999,null,-0.22
9/7/2012,28.747,5.741,7.859,null,0,16.397,31.276,null,-0.32
9/8/2012,29.314,5.727,7.934,null,0,16.097,31.566,null,-0.279
9/9/2012,28.233,5.863,8.202,null,0,15.503,30.56,null,-0.263
9/10/2012,29.072,4.705,8.111,null,0,14.445,30.957,null,-0.395
9/11/2012,28.508,4.724,8.207,null,0.35,15.414,31.492,null,-0.426
9/12/2012,27.064,5.409,8.264,null,0.01,13.172,30.093,null,-0.722
9/13/2012,24.776,4.081,8.205,null,0.13,17.36,28.357,null,-0.709
9/14/2012,23.244,4.14,8.167,null,0,19.795,29.507,null,-0.636
9/15/2012,17.277,5.222,8.265,null,0.48,25.256,31.184,null,-0.4
9/16/2012,18.272,6.229,8.374,null,1.17,20.672,29.006,null,-0.279
9/17/2012,17.938,6.216,8.428,null,0,19.812,30.661,null,-0.154
9/18/2012,22.543,7.51,8.433,null,0.16,16.114,30.579,null,0.056
9/19/2012,25.878,7.514,8.293,null,0,14.819,30.148,null,-0.083
9/20/2012,25.745,6.246,8.224,null,0,15.085,31.433,null,-0.401
9/21/2012,27.77,6.163,8.139,null,0.11,12.767,29.415,null,-0.562
9/22/2012,23.828,6.363,8.247,null,0.48,14.005,29.614,null,-0.497
9/23/2012,23.413,6.502,8.253,null,0,13.039,30.302,null,-0.57
9/24/2012,24.244,4.518,8.003,null,0.55,10.86,27.972,null,-0.702
9/25/2012,22.529,6.082,8.13,null,0,10.672,27.788,null,-0.746
9/26/2012,22.265,4.929,8.097,null,0.12,12.434,28.781,null,-0.692
9/27/2012,23.052,4.855,8.128,null,0.41,12.457,29.306,null,-0.745
9/28/2012,21.566,4.402,8.09,null,0.31,13.333,29.881,null,-0.704
9/29/2012,18.605,4.7,8.098,null,0,16.241,30.849,null,-0.534
9/30/2012,17.092,6.638,8.332,null,0.04,15.812,30.726,null,-0.342
10/1/2012,20.028,5.729,8.353,null,0.23,16.696,29.228,null,0.15
10/2/2012,13.68,6.32,8.287,null,0.71,23.595,28.088,null,0.306
10/3/2012,11.996,6.367,8.241,null,0.05,24.747,30.153,null,-0.33
10/4/2012,13.55,7.407,8.279,null,0.11,19.233,31.264,null,-0.609
10/5/2012,13.863,8.347,8.383,null,0,16.702,31.568,null,-0.836
10/6/2012,14.203,6.749,8.402,null,0.04,15.055,31.115,null,-0.771
10/7/2012,14.236,5.785,8.385,null,0.12,13.611,30.432,null,-0.739
10/8/2012,13.789,6.278,8.418,null,0.37,13.433,30.277,null,-0.673
10/9/2012,12.92,5.606,8.397,null,0.07,13.461,30.198,null,-0.615
10/10/2012,13.646,6.039,8.4,null,0,12.629,29.271,null,-0.683
10/11/2012,14.577,6.293,8.371,null,0,12.755,28.389,null,-0.877
10/12/2012,15.295,7.511,8.518,null,0,11.956,26.566,null,-1.105
10/13/2012,15.285,6.468,8.489,null,0,13.201,25.364,null,-1.151
10/14/2012,9.884,5.181,8.303,null,0.07,25.167,26.481,null,-0.852
10/15/2012,7.973,5.771,8.398,null,0.35,29.485,27.946,null,-0.279
10/16/2012,8.887,5.352,8.29,null,0.65,28.984,28.908,null,0.022
10/17/2012,8.777,7.269,8.297,null,0.08,27.256,28.693,null,0.219
10/18/2012,6.469,8.236,8.301,null,0.28,27.734,28.97,null,0.247
10/19/2012,6.309,9.365,8.413,null,0.11,27.098,29.979,null,0.198
10/20/2012,6.551,7.559,8.344,null,0.14,27.052,30.296,null,0.062
10/21/2012,9.439,5.826,8.049,null,0,25.725,28.427,null,-0.233
10/22/2012,11.342,5.946,7.952,null,0,23.11,25.973,null,-0.685
10/23/2012,7.829,5.418,8.237,null,0,27.449,26.384,null,-0.655
10/24/2012,6.924,5.611,8.229,null,0.37,30.249,26.029,null,-0.649
10/25/2012,10.851,5.839,8.189,null,1.1,25.813,24.405,null,-0.728
10/26/2012,14.932,7.217,8.145,null,0.11,14.274,22.885,null,-0.813
10/27/2012,11.016,6.673,8.167,null,0.07,26.075,22.987,null,0.189
10/28/2012,10.636,5.989,8.414,null,0.01,27.127,23.436,null,0.577
10/29/2012,9.05,7.229,8.523,null,0,27.93,22.174,null,0.456
10/30/2012,6.966,7.616,8.6,null,0,31.567,21.177,null,0.613
10/31/2012,7.848,7.787,8.593,null,0,32.028,22.147,null,0.496
11/1/2012,8.752,8.093,8.563,null,0,29.567,23.66,null,0.375
11/2/2012,10.099,8.785,8.552,null,0,26.818,24.207,null,0.276
11/3/2012,10.733,8.655,8.464,null,0.18,26.871,24.792,null,0.001
11/4/2012,10.73,8.711,8.441,null,0,26.167,25.462,null,-0.094
11/5/2012,11.881,8.395,8.418,null,0,29.358,26.041,null,-0.189
11/6/2012,14.228,7.772,8.359,null,0,28.318,26.26,null,-0.018
11/7/2012,15.263,6.377,8.27,null,0,26.311,24.43,null,-0.149
11/8/2012,15.81,6.86,8.248,null,0,23.644,20.875,null,-0.403
11/9/2012,15.903,8.354,8.187,null,0,19.019,19.155,null,-0.763
11/10/2012,13.113,6.884,8.175,null,0,23.37,20.372,null,-0.667
11/11/2012,8.111,6.427,8.289,null,0,29.793,21.925,null,-0.335
11/12/2012,5.465,7.003,8.489,null,0,32.331,23.185,null,-0.156
11/13/2012,4.494,6.899,8.463,null,0.01,34.242,23.882,null,-0.233
11/14/2012,5.209,7.371,8.543,null,0.38,33.6,23.573,null,-0.132
11/15/2012,6.83,7.275,8.468,null,0,30.959,23.956,null,-0.097
11/16/2012,7.043,8.228,8.457,null,0,29.832,24.091,null,-0.278
11/17/2012,7.166,6.36,8.342,null,0,28.317,23.944,null,-0.366
11/18/2012,6.697,6.431,8.363,null,0,28.394,23.844,null,-0.355
11/19/2012,7.24,7.885,8.389,null,0,25.203,22.357,null,-0.56
11/20/2012,5.763,7.584,8.305,null,0,28.564,20.539,null,-0.258
11/21/2012,6.082,7.888,8.316,null,0,26.296,20.025,null,-0.133
11/22/2012,5.734,8.215,8.366,null,0,26.197,18.767,null,-0.345
11/23/2012,5.394,8.343,8.265,null,0,25.238,18.09,null,-0.222
11/24/2012,4.264,8.691,8.166,null,0,27.78,18.966,null,0.092
11/25/2012,3.183,8.554,8.156,null,0,30.011,19.756,null,0.285
11/26/2012,2.948,9.144,8.248,null,0,30.37,20.87,null,0.254
11/27/2012,2.587,8.615,8.344,null,0,30.274,22.197,null,0.191
11/28/2012,3.275,7.899,8.307,null,0,29.294,23.115,null,-0.073
11/29/2012,4.204,6.639,8.171,null,0.05,29.039,22.017,null,-0.476
11/30/2012,3.988,6.288,8.123,null,0.04,30.024,21.712,null,-0.524
12/1/2012,3.765,6.211,8.112,null,0,30.054,21.815,null,-0.484
12/2/2012,3.462,6.161,8.104,null,0,31.266,22.151,null,-0.358
12/3/2012,3.624,5.621,8.022,null,0,32.23,22.833,null,-0.362
12/4/2012,3.967,6.136,8.075,null,0,31.881,21.922,null,-0.463
12/5/2012,4.563,6.357,8.086,null,0,31.691,22.356,null,-0.503
12/6/2012,4.968,5.512,8.05,null,0,31.5,23.453,null,-0.452
12/7/2012,5.624,5.4,8.031,null,0,31.119,24.591,null,-0.311
12/8/2012,6.515,5.534,8.05,null,0,30.926,25.05,null,-0.276
12/9/2012,6.851,5.626,8.072,null,0,31.852,26.094,null,-0.204
12/10/2012,7.717,6.037,8.104,null,0,30.613,26.717,null,-0.094
12/11/2012,7.971,6.054,8.178,null,0,30.14,27.169,null,0.001
12/12/2012,7.902,6.287,8.261,null,0.04,30.609,26.659,null,0.068
12/13/2012,9.773,4.738,8.269,null,0,30.527,25.861,null,-0.336
12/14/2012,12.356,5.878,8.058,null,0,28.881,22.69,null,-0.806
12/15/2012,13.009,6.457,7.998,null,0,29.447,22.67,null,-0.609
12/16/2012,9.551,6.958,8.136,null,0,31.845,23.722,null,-0.275
12/17/2012,8.916,6.878,8.244,null,0,32.559,25.196,null,-0.06
12/18/2012,10.559,6.908,8.282,null,0,31.869,25.832,null,-0.186
12/19/2012,12.709,7.129,8.362,null,0,30.23,25.352,null,-0.425
12/20/2012,13.232,6.16,8.248,null,0,31.479,25.237,null,-0.363
12/21/2012,14.731,7.977,8.395,null,0,28.704,22.68,null,-0.632
12/22/2012,13.364,9.676,8.166,null,0,20.257,14.905,null,-1.254
12/23/2012,14.073,9.142,8.315,null,0,21.192,15.294,null,-1.122
12/24/2012,14.556,8.705,8.307,null,0,26.662,18.485,null,-0.758
12/25/2012,12.761,7.918,8.284,null,0,31.691,20.896,null,-0.466
12/26/2012,11.685,7.089,8.313,null,0,33.697,22.534,null,-0.147
12/27/2012,14.455,6.493,8.194,null,0,32.52,21.938,null,-0.501
12/28/2012,15.044,7.371,8.21,null,0,32.06,22.035,null,-0.531
12/29/2012,16.411,6.685,8.272,null,0,31.428,23.964,null,-0.287
12/30/2012,19.79,8.417,8.17,null,0,25.473,19.668,null,-1.023
12/31/2012,20.807,7.805,8.13,null,0,26.751,19.482,null,-1.001
1/1/2013,18.852,7.053,8.086,null,0,30.805,21.522,6.717,-0.686
1/2/2013,17.429,7.491,8.193,null,0,31.934,23.581,6.802,-0.623
1/3/2013,18.68,6.192,8.292,null,0,31.92,25.807,8.503,-0.632
1/4/2013,22.314,6.083,8.275,null,0,30.849,26.254,9.41,-0.643
1/5/2013,24.432,5.077,8.19,null,0,28.729,25.748,14.114,-0.823
1/6/2013,24.427,3.826,8.248,null,0,29.753,25.418,17.245,-0.732
1/7/2013,null,null,8.351,null,0,29.814,25.707,null,-0.777
1/8/2013,null,null,8.341,null,0.01,30.181,25.223,null,-0.759
1/9/2013,null,null,8.386,null,0,31.573,25.379,null,-0.556
1/10/2013,null,null,8.355,null,0,34.529,24.933,null,-0.601
