Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB15,FIU15206,8/15/1992,SAMP,G,SA,12,TURBIDITY,,2.7,2.7,NTU
FLAB,FLAB15,FIU15207,8/19/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.04,1,ug/L
FLAB,FLAB15,FIU15208,9/9/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,8.32,8.3,ug/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.403,2.4,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.024,0.02,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,19,NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,12,TURBIDITY,,8.65,8.6,NTU
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.056,0.056,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,31.104,31.1,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,98,SALINITY,,28.8,28.8,PSU
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,78,NITRATE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,6.4,6.4,ug/L
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,7,Temperature,,28.6,28.6,Deg C
FLAB,FLAB15,FIU15209,9/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,4.3,4.3,mg/L
FLAB,FLAB15,FIU15210,10/14/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,2.56,2.6,ug/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.264,1.3,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.029,0.03,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.028,0.028,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.9,5.9,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,9.868,9.9,mg/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,98,SALINITY,,32.2,32.2,PSU
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.97,2,ug/L
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,7,Temperature,,27.6,27.6,Deg C
FLAB,FLAB15,FIU15211,10/15/1992,SAMP,G,SA,12,TURBIDITY,,2.71,2.7,NTU
FLAB,FLAB15,FIU15212,11/11/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,8.02,8,ug/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,7,Temperature,,25.2,25.2,Deg C
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.153,1.2,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.021,0.02,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.038,0.038,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,12,TURBIDITY,,10.74,10.7,NTU
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,27.563,27.6,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,98,SALINITY,,27.9,27.9,PSU
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,6.17,6.2,ug/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.3,6.3,mg/L
FLAB,FLAB15,FIU15213,11/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15214,12/1/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,2.47,2.5,ug/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,7,Temperature,,17.4,17.4,Deg C
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.221,1.2,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.415,0.42,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.025,0.025,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,16.763,16.8,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,98,SALINITY,,27.9,27.9,PSU
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.9,1.9,ug/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.7,8.7,mg/L
FLAB,FLAB15,FIU15215,12/15/1992,SAMP,G,SA,12,TURBIDITY,,7.47,7.5,NTU
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,6.36,6.4,ug/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,12,TURBIDITY,,8.955,9,NTU
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,-99,-99,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.041,0.041,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,7,Temperature,,21.6,21.6,Deg C
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,20,AMMONIA-N,,0.032,0.03,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,16.41,16.4,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.701,1.7,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15216,1/21/1993,SAMP,G,SA,98,SALINITY,,26.3,26.3,PSU
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,12,TURBIDITY,,0.78,0.8,NTU
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,0.99,1,ug/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,78,NITRATE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.011,0.011,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.3,6.3,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,98,SALINITY,,31.1,31.1,PSU
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,4.52,4.5,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.43,0.4,mg/L
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,7,Temperature,,19.3,19.3,Deg C
FLAB,FLAB15,FIU15217,2/10/1993,SAMP,G,SA,20,AMMONIA-N,,0.08,0.08,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,1.27,1.3,ug/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,7.19,7.2,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.3,6.3,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.502,0.5,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,12,TURBIDITY,,0.85,0.8,NTU
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,7,Temperature,,21,21,Deg C
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,98,SALINITY,,32,32,PSU
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,20,AMMONIA-N,,0.128,0.13,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15218,3/10/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,98,SALINITY,,33.9,33.9,PSU
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,5.88,5.9,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.1,6.1,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,12,TURBIDITY,,3.45,3.4,NTU
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,20,AMMONIA-N,,0.036,0.04,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,7,Temperature,,24.3,24.3,Deg C
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.516,0.5,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.017,0.017,mg/L
FLAB,FLAB15,FIU15219,4/7/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,1.15,1.2,ug/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,7,Temperature,,24.6,24.6,Deg C
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,5.94,5.9,ug/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.2,5.2,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,12,TURBIDITY,,29.5,29.5,NTU
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,78,NITRATE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.055,0.055,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,20,AMMONIA-N,,0.008,0.01,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,31.42,31.4,mg/L
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,98,SALINITY,,40.8,40.8,PSU
FLAB,FLAB15,FIU15220,5/12/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.173,2.2,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,7,Temperature,,29.3,29.3,Deg C
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,20,AMMONIA-N,,0.013,0.01,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,12,TURBIDITY,,12.05,12,NTU
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.6,7.6,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,20.21,20.2,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,98,SALINITY,,39,39,PSU
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,2.51,2.5,ug/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.064,0.064,mg/L
FLAB,FLAB15,FIU15221,6/3/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.132,2.1,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,7,Temperature,,31.9,31.9,Deg C
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.524,2.5,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,20,AMMONIA-N,,0.007,0.01,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.05,0.05,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.6,6.6,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,25.62,25.6,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,98,SALINITY,,44.9,44.9,PSU
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,6.79,6.8,ug/L
FLAB,FLAB15,FIU15222,7/7/1993,SAMP,G,SA,12,TURBIDITY,,12.38,12.4,NTU
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,7,Temperature,,30,30,Deg C
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1,1,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,20,AMMONIA-N,,0.009,0.01,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,4,4,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,17.85,17.8,mg/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,98,SALINITY,,45.1,45.1,PSU
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,3.43,3.4,ug/L
FLAB,FLAB15,FIU15223,8/4/1993,SAMP,G,SA,12,TURBIDITY,,10.21,10.2,NTU
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,7,Temperature,,30.8,30.8,Deg C
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.917,0.9,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,20,AMMONIA-N,,0.087,0.09,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.007,0.007,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.008,0.008,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,4.1,4.1,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,10.28,10.3,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,98,SALINITY,,40.5,40.5,PSU
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,1.57,1.6,ug/L
FLAB,FLAB15,FIU15224,9/9/1993,SAMP,G,SA,12,TURBIDITY,,3.305,3.3,NTU
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,7,Temperature,,27.1,27.1,Deg C
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.811,1.8,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,20,AMMONIA-N,,0.005,0,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.055,0.055,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5,5,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,23.7,23.7,mg/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,98,SALINITY,,41.2,41.2,PSU
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,6.67,6.7,ug/L
FLAB,FLAB15,FIU15225,10/6/1993,SAMP,G,SA,12,TURBIDITY,,11.05,11,NTU
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.9,6.9,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,7,Temperature,,19.6,19.6,Deg C
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.12,1.1,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,20,AMMONIA-N,,0.089,0.09,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,19,NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.017,0.017,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,12,TURBIDITY,,16.535,16.5,NTU
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,8.92,8.9,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,98,SALINITY,,38.6,38.6,PSU
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,78,NITRATE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,1.52,1.5,ug/L
FLAB,FLAB15,FIU15226,11/3/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.006,0.006,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.6,5.6,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,7,Temperature,,20.8,20.8,Deg C
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.111,1.1,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,20,AMMONIA-N,,0.042,0.04,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.037,0.037,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,12,TURBIDITY,,24.455,24.5,NTU
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,22.06,22.1,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,98,SALINITY,,39.3,39.3,PSU
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,78,NITRATE-N,,0.005,0.005,mg/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,6.57,6.6,ug/L
FLAB,FLAB15,FIU15227,12/2/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.008,0.008,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,12,TURBIDITY,,22.15,22.2,NTU
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.1,6.1,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,7,Temperature,,20.1,20.1,Deg C
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.039,0.039,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,6.98,7,ug/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,20,AMMONIA-N,,0.159,0.16,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,19,NITRITE-N,,0.006,0.006,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.011,0.011,mg/L
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,98,SALINITY,,34,34,PSU
FLAB,FLAB15,FIU15228,1/11/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.042,1,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,12,TURBIDITY,,47.15,47.2,NTU
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.3,6.3,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,7,Temperature,,19.4,19.4,Deg C
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.06,0.06,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,11.01,11,ug/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,20,AMMONIA-N,,0.01,0.01,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,98,SALINITY,,35.2,35.2,PSU
FLAB,FLAB15,FIU15229,2/2/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.313,2.3,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,12,TURBIDITY,,1.35,1.4,NTU
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.4,6.4,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,7,Temperature,,22.6,22.6,Deg C
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,0.71,0.7,ug/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,20,AMMONIA-N,,0.159,0.16,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,19,NITRITE-N,,0.007,0.007,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.044,0.044,mg/L
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,98,SALINITY,,34.6,34.6,PSU
FLAB,FLAB15,FIU15230,3/8/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.445,0.4,mg/L
FLAB,FLAB15,FIU15231,4/6/1994,SAMP,G,SA,12,TURBIDITY,,12.35,12.4,NTU
FLAB,FLAB15,FIU15231,4/6/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,1.8717,1.9,ug/L
