Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB12,FIU14490,8/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,17.28,17.3,mg/L
FLAB,FLAB12,FIU14490,8/15/1992,SAMP,G,SA,98,SALINITY,,33.8,33.8,PSU
FLAB,FLAB12,FIU14490,8/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.35,1.4,ug/L
FLAB,FLAB12,FIU14490,8/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.1,7.1,mg/L
FLAB,FLAB12,FIU14490,8/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14491,9/8/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.13,1.1,ug/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,7,Temperature,,30.8,30.8,Deg C
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.349,1.3,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.058,0.06,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.011,0.011,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,15.6,15.6,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,98,SALINITY,,27.2,27.2,PSU
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,0.87,0.9,ug/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.1,8.1,mg/L
FLAB,FLAB12,FIU14492,9/15/1992,SAMP,G,SA,12,TURBIDITY,,2.715,2.7,NTU
FLAB,FLAB12,FIU14493,10/13/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,4.23,4.2,ug/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,7,Temperature,,29.8,29.8,Deg C
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.588,1.6,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.017,0.02,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.024,0.024,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,12,TURBIDITY,,8.505,8.5,NTU
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,23.563,23.6,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,98,SALINITY,,23.8,23.8,PSU
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,3.25,3.2,ug/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.2,5.2,mg/L
FLAB,FLAB12,FIU14494,10/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14495,11/10/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,2.98,3,ug/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,7,Temperature,,26.9,26.9,Deg C
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.052,1.1,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.149,0.15,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,18.62,18.6,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,98,SALINITY,,28.9,28.9,PSU
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,2.29,2.3,ug/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.1,7.1,mg/L
FLAB,FLAB12,FIU14496,11/15/1992,SAMP,G,SA,12,TURBIDITY,,5.53,5.5,NTU
FLAB,FLAB12,FIU14497,12/2/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,1.27,1.3,ug/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,7,Temperature,,19.4,19.4,Deg C
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.816,0.8,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,20,AMMONIA-N,,0.391,0.39,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.006,0.006,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.021,0.021,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,12.79,12.8,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,98,SALINITY,,23.6,23.6,PSU
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,61,CHLOROPHYLL-A,,0.98,1,ug/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.4,7.4,mg/L
FLAB,FLAB12,FIU14498,12/15/1992,SAMP,G,SA,12,TURBIDITY,,1.61,1.6,NTU
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,-99,-99,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,19,NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,12,TURBIDITY,,1.9,1.9,NTU
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,12.3,12.3,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,20,AMMONIA-N,,-99,-99,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.16,11.2,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,98,SALINITY,,24.4,24.4,PSU
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,1.48,1.5,ug/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.011,0.011,mg/L
FLAB,FLAB12,FIU14499,1/20/1993,SAMP,G,SA,7,Temperature,,22.6,22.6,Deg C
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,7,Temperature,,20.6,20.6,Deg C
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,-99,-99,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.006,0.006,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,12,TURBIDITY,,5.76,5.8,NTU
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,20,AMMONIA-N,,-99,-99,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,12.04,12,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,98,SALINITY,,26.2,26.2,PSU
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,5.2,5.2,ug/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.025,0.025,mg/L
FLAB,FLAB12,FIU14500,2/9/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.6,8.6,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,7,Temperature,,21.8,21.8,Deg C
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,20,AMMONIA-N,,0.026,0.03,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,12,TURBIDITY,,9.16,9.2,NTU
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.039,1,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,20.24,20.2,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,98,SALINITY,,30.6,30.6,PSU
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,2.86,2.9,ug/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.024,0.024,mg/L
FLAB,FLAB12,FIU14501,3/9/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.5,8.5,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,7,Temperature,,27.3,27.3,Deg C
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,20,AMMONIA-N,,0.013,0.01,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,12,TURBIDITY,,10.95,11,NTU
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.001,2,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,37.39,37.4,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,98,SALINITY,,33,33,PSU
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,8.8,8.8,ug/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.056,0.056,mg/L
FLAB,FLAB12,FIU14502,4/6/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,11.6,11.6,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,7,Temperature,,24.3,24.3,Deg C
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,20,AMMONIA-N,,0.016,0.02,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,12,TURBIDITY,,4.615,4.6,NTU
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.353,1.4,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,14.13,14.1,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,98,SALINITY,,35.4,35.4,PSU
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,3.8,3.8,ug/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.013,0.013,mg/L
FLAB,FLAB12,FIU14503,5/11/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.2,7.2,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,7,Temperature,,28.9,28.9,Deg C
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,20,AMMONIA-N,,0.015,0.02,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.005,0.005,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,12,TURBIDITY,,4.49,4.5,NTU
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.354,1.4,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,18.22,18.2,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,98,SALINITY,,33.1,33.1,PSU
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,2.64,2.6,ug/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.019,0.019,mg/L
FLAB,FLAB12,FIU14504,6/2/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.6,8.6,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,7,Temperature,,32.4,32.4,Deg C
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,20,AMMONIA-N,,0.012,0.01,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,12,TURBIDITY,,4.96,5,NTU
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.968,2,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,16.22,16.2,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,98,SALINITY,,37.8,37.8,PSU
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,4.52,4.5,ug/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.02,0.02,mg/L
FLAB,FLAB12,FIU14505,7/6/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.4,5.4,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,7,Temperature,,32,32,Deg C
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,20,AMMONIA-N,,0.023,0.02,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,12,TURBIDITY,,7.48,7.5,NTU
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,4.7,4.7,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,32.5,32.5,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,98,SALINITY,,40.6,40.6,PSU
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,78,NITRATE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,6.65,6.6,ug/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.011,0.011,mg/L
FLAB,FLAB12,FIU14506,8/3/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.671,1.7,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,12,TURBIDITY,,9.895,9.9,NTU
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.009,0.009,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,5.44,5.4,ug/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,7,Temperature,,31.4,31.4,Deg C
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,98,SALINITY,,45,45,PSU
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,20,AMMONIA-N,,0.014,0.01,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.03,2,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,23.76,23.8,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.8,5.8,mg/L
FLAB,FLAB12,FIU14507,9/8/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,19,NITRITE-N,,0.001,0.001,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,20,AMMONIA-N,,0.051,0.05,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.804,0.8,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,7,Temperature,,27.6,27.6,Deg C
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,2.08,2.1,ug/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,78,NITRATE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,98,SALINITY,,38,38,PSU
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,19.25,19.2,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,5,5,mg/L
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,12,TURBIDITY,,4.2,4.2,NTU
FLAB,FLAB12,FIU14508,10/5/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,4.83,4.8,ug/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.7,7.7,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.008,0.008,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,19,NITRITE-N,,0.008,0.008,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.026,0.026,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,12,TURBIDITY,,15.99,16,NTU
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.051,2.1,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,98,SALINITY,,36.8,36.8,PSU
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,7,Temperature,,19.6,19.6,Deg C
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,25.12,25.1,mg/L
FLAB,FLAB12,FIU14509,11/2/1993,SAMP,G,SA,20,AMMONIA-N,,0.026,0.03,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.006,0.006,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.021,0.021,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,98,SALINITY,,37.3,37.3,PSU
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,7,Temperature,,21.6,21.6,Deg C
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,12,TURBIDITY,,9.01,9,NTU
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,19,NITRITE-N,,0.003,0.003,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,23.69,23.7,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,20,AMMONIA-N,,0.035,0.04,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,61,CHLOROPHYLL-A,,4.74,4.7,ug/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,78,NITRATE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,8,DISSOLVED OXYGEN,,9.2,9.2,mg/L
FLAB,FLAB12,FIU14510,12/1/1993,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,0.813,0.8,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,12,TURBIDITY,,15.25,15.2,NTU
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.4,7.4,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,7,Temperature,,19.2,19.2,Deg C
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.025,0.025,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,7.09,7.1,ug/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,20,AMMONIA-N,,0.058,0.06,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,19,NITRITE-N,,0.004,0.004,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.008,0.008,mg/L
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,98,SALINITY,,35.9,35.9,PSU
FLAB,FLAB12,FIU14511,1/10/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.02,1,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,12,TURBIDITY,,11.2,11.2,NTU
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.5,6.5,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,7,Temperature,,20.3,20.3,Deg C
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.025,0.025,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,4.86,4.9,ug/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,20,AMMONIA-N,,0.084,0.08,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,19,NITRITE-N,,0.002,0.002,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.007,0.007,mg/L
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,98,SALINITY,,36,36,PSU
FLAB,FLAB12,FIU14512,2/1/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,1.723,1.7,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,12,TURBIDITY,,30.9,30.9,NTU
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.7,8.7,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,7,Temperature,,25.9,25.9,Deg C
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.04,0.04,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,61,CHLOROPHYLL-A,,8.14,8.1,ug/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,20,AMMONIA-N,,0.044,0.04,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,19,NITRITE-N,,0.007,0.007,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.014,0.014,mg/L
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,98,SALINITY,,34.8,34.8,PSU
FLAB,FLAB12,FIU14513,3/9/1994,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",,2.107,2.1,mg/L
FLAB,FLAB12,FIU14514,4/5/1994,SAMP,G,SA,12,TURBIDITY,,8.9,8.9,NTU
