#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,WB/chlorophyll2,WB/cond2,WB/depth,WB/dissolved_oxygen,WB/pH,WB/FDOM,WB/rain,WB/salinity2,WB/surface_temperature,WB/turbidity2,WB/stage
2011-11-03,0.634,null,null,null,null,null,0.000,null,null,1.648,-0.813
2011-11-04,1.462,null,null,null,null,null,0.000,null,null,null,-0.473
2011-11-05,1.826,null,null,null,null,null,0.020,null,null,null,-0.519
2011-11-06,1.054,null,null,null,null,null,0.040,null,null,null,-0.488
2011-11-07,0.780,null,null,null,null,null,0.000,null,null,null,-0.496
2011-11-08,0.865,null,null,null,null,null,0.000,null,null,null,-0.245
2011-11-09,0.773,null,null,null,null,null,0.000,null,null,null,-0.041
2011-11-10,0.881,null,null,null,null,null,0.000,null,null,null,0.074
2011-11-11,1.189,null,null,null,null,null,0.000,null,null,null,-0.133
2011-11-12,1.161,null,null,null,null,null,0.000,null,null,null,-0.479
2011-11-13,1.007,null,null,null,null,null,0.000,null,null,null,-0.411
2011-11-14,1.540,null,null,null,null,null,0.000,null,null,null,-0.274
2011-11-15,0.983,53.410,null,7.909,8.338,null,0.000,34.906,25.457,null,-0.202
2011-11-16,0.954,53.406,null,7.934,8.320,null,0.000,35.252,26.422,null,-0.251
2011-11-17,1.051,54.114,null,7.057,8.278,null,0.000,35.776,26.821,null,-0.348
2011-11-18,1.119,53.728,null,5.634,8.200,null,0.540,35.491,26.357,null,-0.523
2011-11-19,0.986,51.560,null,5.833,8.038,null,0.120,33.892,25.327,null,-0.675
2011-11-20,0.686,50.454,null,6.373,8.135,null,0.080,33.082,25.324,null,-0.659
2011-11-21,0.637,49.645,null,6.783,8.197,null,0.000,32.490,25.841,null,-0.607
2011-11-22,0.768,49.848,null,6.947,8.181,null,0.000,32.638,25.335,null,-0.545
2011-11-23,0.609,50.490,null,8.754,8.278,null,0.000,33.108,25.663,null,-0.493
2011-11-24,0.769,51.065,null,7.624,8.317,null,0.000,33.529,25.448,null,-0.532
2011-11-25,0.604,50.197,null,7.551,8.246,null,0.000,32.894,22.464,null,-0.765
2011-11-26,0.598,49.272,null,7.672,8.249,null,0.000,32.218,21.951,null,-0.726
2011-11-27,0.619,49.058,null,8.714,8.307,null,0.000,32.062,23.122,null,-0.619
2011-11-28,0.532,50.203,null,9.742,8.378,null,0.000,32.898,23.947,null,-0.354
2011-11-29,0.860,50.553,null,7.698,8.373,null,0.000,33.154,22.971,null,-0.491
2011-11-30,0.458,51.002,null,7.817,8.405,null,0.000,33.483,21.028,null,-0.563
2011-12-01,0.403,51.229,null,8.222,8.468,null,0.000,33.650,20.100,null,-0.687
2011-12-02,0.348,51.545,null,8.403,8.491,null,0.000,33.882,20.289,null,-0.861
2011-12-03,0.314,51.158,null,8.041,8.468,null,0.000,33.597,20.546,null,-0.974
2011-12-04,0.402,50.069,null,7.747,8.445,null,0.130,32.800,21.884,null,-0.918
2011-12-05,0.390,48.787,null,7.107,8.406,null,0.030,31.865,23.229,null,-0.838
2011-12-06,0.486,49.300,null,8.027,8.496,null,0.000,32.239,23.706,null,-0.781
2011-12-07,0.467,49.333,null,7.823,8.501,null,0.060,32.263,24.326,null,-0.721
2011-12-08,0.799,49.706,null,7.883,8.558,null,0.000,32.535,21.678,null,-0.801
2011-12-09,0.611,49.807,null,7.749,8.522,null,0.000,32.608,21.849,null,-0.718
2011-12-10,0.601,48.904,null,7.535,8.465,null,0.000,31.950,24.258,null,-0.656
2011-12-11,0.548,48.401,null,6.936,8.414,null,0.000,31.584,24.233,null,-0.668
2011-12-12,0.568,48.556,null,6.504,8.376,null,0.010,31.697,24.153,null,-0.608
2011-12-13,0.611,48.531,null,6.731,8.390,null,0.010,31.679,24.297,null,-0.623
2011-12-14,0.611,48.035,null,6.777,8.359,null,0.000,31.318,22.174,null,-0.770
2011-12-15,null,47.705,null,7.023,8.394,null,0.000,31.079,21.176,null,-0.703
2011-12-16,null,47.912,null,7.402,8.426,null,0.000,31.229,22.382,null,-0.473
2011-12-17,null,47.707,null,7.919,8.454,null,0.000,31.081,23.476,null,-0.416
2011-12-18,null,48.022,null,7.868,8.493,null,0.000,31.309,23.620,null,-0.534
2011-12-19,null,47.970,null,7.110,8.424,null,0.000,31.271,21.437,null,-0.785
2011-12-20,null,47.404,null,7.452,8.459,null,0.000,30.861,21.198,null,-0.654
2011-12-21,null,47.542,null,7.954,8.482,null,0.000,30.961,21.979,null,-0.501
2011-12-22,null,47.599,null,8.174,8.473,null,0.000,31.003,23.081,null,-0.475
2011-12-23,null,47.699,null,8.624,8.515,null,0.000,31.074,24.269,null,-0.505
2011-12-24,null,47.675,null,7.153,8.457,null,0.010,31.057,25.224,null,-0.615
2011-12-25,null,46.968,null,6.431,8.366,null,0.000,30.546,24.365,null,-0.742
2011-12-26,null,46.725,null,7.799,8.447,null,0.000,30.370,24.725,null,-0.640
2011-12-27,null,47.060,null,7.987,8.500,null,0.000,30.612,24.632,null,-0.427
2011-12-28,null,46.998,null,7.827,8.479,null,0.000,30.568,22.567,null,-0.605
2011-12-29,1.503,49.197,null,7.763,8.416,null,0.000,32.165,19.844,null,-0.769
2011-12-30,1.875,50.608,null,7.588,8.360,null,0.000,33.195,19.985,null,-0.816
2011-12-31,1.929,50.930,null,7.980,8.351,null,0.000,33.430,21.442,null,-0.863
2012-01-01,1.739,50.718,null,8.532,8.361,null,0.000,33.275,22.985,null,-0.960
2012-01-02,2.893,51.108,null,7.834,8.350,null,0.000,33.560,22.829,null,-1.060
2012-01-03,3.395,51.231,null,8.064,8.393,null,0.000,33.651,16.856,null,-1.273
2012-01-04,1.767,51.047,null,9.173,8.371,null,0.000,33.515,12.712,null,-1.467
2012-01-05,2.179,50.597,null,8.703,8.334,null,0.000,33.187,14.503,null,-1.423
2012-01-06,3.313,50.047,null,9.570,8.361,null,0.000,32.784,16.132,null,-1.242
2012-01-07,5.113,50.333,null,9.282,8.349,null,0.000,32.993,17.792,null,-1.123
2012-01-08,3.919,50.326,null,9.073,8.356,null,0.000,32.988,19.447,null,-1.048
2012-01-09,null,50.431,null,8.442,8.325,null,0.000,33.065,20.827,null,-1.068
2012-01-10,null,50.250,null,8.614,8.351,null,0.000,32.932,21.733,null,-0.986
2012-01-11,0.791,50.509,null,7.746,8.393,null,0.020,33.122,21.598,null,-0.751
2012-01-12,0.758,51.471,null,6.598,8.368,null,0.010,33.827,21.435,null,-0.524
2012-01-13,0.520,51.624,null,6.573,8.378,null,0.150,33.939,22.527,null,-0.721
2012-01-14,0.883,51.899,null,7.638,8.419,null,0.000,34.142,19.155,null,-1.088
2012-01-15,0.857,52.262,null,8.550,8.412,null,0.000,34.408,15.594,null,-1.447
2012-01-16,0.966,52.593,null,8.219,8.400,null,0.000,34.652,16.211,null,-1.543
2012-01-17,1.568,52.700,null,8.296,8.385,null,0.000,34.731,19.380,null,-1.415
2012-01-18,null,52.153,null,9.019,8.420,null,0.000,34.328,21.433,null,-1.151
2012-01-19,null,52.144,null,8.116,8.418,null,0.000,34.321,22.168,null,-1.029
2012-01-20,null,52.540,null,7.618,8.410,null,0.000,34.613,22.036,null,-0.989
2012-01-21,null,52.514,null,8.608,8.502,null,0.000,34.594,22.212,null,-0.888
2012-01-22,null,52.653,null,8.030,8.438,null,0.000,34.696,22.982,null,-0.851
2012-01-23,null,53.038,null,6.841,8.395,null,0.000,34.980,23.646,null,-0.763
2012-01-24,null,52.953,null,6.794,8.371,null,0.000,34.917,24.366,null,-0.700
2012-01-25,null,52.829,null,6.501,8.304,null,0.000,34.826,24.635,null,-0.743
2012-01-26,null,52.704,null,6.951,8.357,null,0.000,34.734,24.221,null,-0.693
2012-01-27,null,53.445,null,6.942,8.370,null,0.000,35.281,24.526,null,-0.551
2012-01-28,null,53.053,null,7.013,8.392,null,0.090,34.992,25.163,null,-0.748
2012-01-29,null,53.845,null,6.537,8.333,null,0.010,35.577,23.963,null,-0.983
2012-01-30,null,54.071,null,6.804,8.276,null,0.000,35.743,21.738,null,-1.319
2012-01-31,null,52.916,null,6.953,8.202,null,0.000,34.891,22.112,null,-1.402
2012-02-01,null,52.705,null,7.234,8.276,null,0.000,34.735,23.300,null,-1.264
2012-02-02,null,53.113,null,6.869,8.263,null,0.000,35.036,24.351,null,-1.105
2012-02-03,null,52.460,null,6.409,8.237,null,0.000,34.554,23.251,null,-1.106
2012-02-04,null,51.873,null,7.144,8.240,null,0.010,34.123,23.424,null,-1.125
2012-02-05,null,52.922,null,5.568,8.237,null,0.150,34.894,23.616,null,-0.890
2012-02-06,null,52.224,null,6.352,8.267,null,0.660,34.380,23.261,null,-0.620
2012-02-07,null,52.377,null,7.507,8.329,null,0.220,34.493,24.171,null,-0.448
2012-02-08,null,52.570,null,6.043,8.264,null,0.000,34.635,23.999,null,-0.447
2012-02-09,null,52.629,null,6.587,8.238,null,0.000,34.679,23.274,null,-0.573
2012-02-10,0.648,52.358,null,6.916,8.201,null,0.110,34.485,23.877,null,-0.478
2012-02-11,2.229,53.217,null,6.861,8.202,null,0.060,35.137,23.795,null,-0.403
2012-02-12,2.669,53.881,null,8.062,8.272,null,0.000,35.656,17.427,null,-0.941
2012-02-13,1.076,54.042,null,9.313,8.338,null,0.000,35.724,15.843,null,-1.186
2012-02-14,0.603,51.149,null,9.239,8.294,null,0.000,33.591,18.763,null,-0.793
2012-02-15,0.793,51.245,null,9.349,8.307,null,0.000,33.663,20.732,null,-0.677
2012-02-16,1.027,53.950,null,8.993,8.324,null,0.000,35.654,22.496,null,-0.711
2012-02-17,1.525,54.371,null,9.178,8.362,null,0.000,35.966,23.735,null,-0.707
2012-02-18,1.942,54.221,null,9.684,8.438,null,0.000,35.855,24.537,null,-0.652
2012-02-19,null,53.574,null,7.449,8.388,null,0.000,35.376,25.849,null,-0.443
2012-02-20,null,54.519,null,7.313,8.475,null,0.000,36.076,24.834,null,-0.637
2012-02-21,null,54.453,null,7.315,8.435,null,0.000,36.027,22.663,null,-0.823
2012-02-22,0.450,53.883,0.743,8.112,8.347,null,0.000,35.606,23.379,null,-0.739
2012-02-23,0.331,54.960,0.380,7.656,8.305,null,0.000,36.403,24.907,null,-0.546
2012-02-24,0.406,54.877,0.402,8.291,8.354,null,0.000,36.341,26.106,null,-0.507
2012-02-25,0.486,55.050,0.399,6.934,8.302,null,0.060,36.470,26.823,null,-0.592
2012-02-26,0.648,54.660,0.317,6.284,8.179,null,0.000,36.180,25.003,null,-0.947
2012-02-27,1.186,55.015,0.280,7.335,8.183,null,0.000,36.011,25.425,null,-1.105
2012-02-28,0.982,55.474,0.268,6.941,8.191,null,0.000,35.222,26.470,null,-1.128
2012-02-29,0.999,54.898,0.260,6.574,8.205,null,0.000,33.024,25.743,null,-1.107
2012-03-01,1.004,55.059,0.278,8.407,8.300,null,0.000,33.231,26.724,null,-0.965
2012-03-02,1.224,55.478,0.300,8.129,8.333,null,0.000,33.730,26.762,null,-0.830
2012-03-03,1.497,54.901,0.313,8.130,8.361,null,0.000,33.531,26.611,null,-0.696
2012-03-04,null,54.657,0.411,6.159,8.255,null,0.020,33.589,25.061,null,-0.434
2012-03-05,null,55.720,0.274,8.174,8.346,null,null,33.430,20.571,null,-1.149
2012-03-06,null,56.313,0.219,7.350,8.312,null,null,34.651,19.916,null,-1.364
2012-03-07,null,54.981,0.217,7.610,8.261,null,null,35.280,22.262,null,-1.336
2012-03-08,null,54.458,0.293,7.007,8.237,null,null,34.139,24.026,null,-1.014
2012-03-09,null,54.206,0.377,7.797,8.283,null,null,34.223,25.367,null,-0.689
2012-03-10,null,54.240,0.407,8.033,8.279,null,null,33.325,26.148,null,-0.599
2012-03-11,null,54.170,0.402,6.878,8.235,null,null,33.336,25.984,null,-0.678
2012-03-12,null,52.603,0.326,7.674,8.243,null,null,32.195,24.737,null,-0.924
2012-03-13,null,52.139,0.327,7.166,8.275,null,null,31.382,24.078,null,-0.897
2012-03-14,0.840,51.810,null,6.986,8.263,null,null,34.077,24.453,0.504,-0.922
2012-03-15,0.858,51.538,null,6.187,8.182,null,null,33.877,24.373,0.500,-0.911
2012-03-16,0.780,51.834,null,6.491,8.195,null,null,34.093,24.679,-0.283,-0.950
2012-03-17,1.038,52.375,null,6.945,8.245,null,null,34.492,24.966,-0.121,-0.939
2012-03-18,0.903,52.112,null,7.127,8.233,null,null,34.298,24.845,-0.248,-0.963
2012-03-19,1.010,52.532,null,6.928,8.274,null,null,34.607,24.800,-0.644,-0.935
2012-03-20,1.032,52.603,null,7.283,8.310,null,null,34.659,24.065,-0.652,-0.880
2012-03-21,1.063,52.426,null,7.608,8.413,null,null,34.529,25.022,0.500,-0.745
2012-03-22,1.084,52.330,null,7.407,8.421,null,null,34.458,25.583,0.329,-0.833
2012-03-23,1.069,52.445,null,7.109,8.449,null,null,34.543,25.879,0.681,-0.862
2012-03-24,null,52.439,null,7.690,8.458,null,null,34.539,25.990,1.440,-0.740
2012-03-25,null,52.791,null,7.325,8.426,null,null,34.798,26.119,0.383,-0.581
2012-03-26,null,53.319,null,7.882,8.537,null,null,35.188,25.379,1.531,-0.671
2012-03-27,null,53.802,null,6.867,8.478,null,0.000,35.545,24.547,2.585,-0.810
2012-03-28,null,53.629,null,7.822,8.413,null,0.000,35.417,24.552,1.947,-0.972
2012-03-29,null,53.168,null,8.406,8.493,null,0.000,35.076,25.284,null,-0.903
2012-03-30,null,53.292,null,7.908,8.501,null,0.000,35.168,25.186,null,-0.786
2012-03-31,null,53.655,null,8.668,8.522,null,0.000,35.436,26.250,null,-0.669
2012-04-01,null,54.150,null,7.473,8.471,null,0.000,35.803,27.297,null,-0.630
2012-04-02,null,54.059,null,7.522,8.477,null,0.000,35.735,27.982,null,-0.630
2012-04-03,null,null,1.510,7.188,8.375,null,0.000,34.161,28.464,2.443,-0.578
2012-04-04,null,55.728,1.661,7.428,8.373,null,0.000,36.974,28.276,2.513,-0.488
2012-04-05,null,56.231,1.706,6.872,8.377,null,0.319,37.349,27.275,3.040,-0.239
2012-04-06,null,56.889,1.733,5.706,8.403,null,0.064,37.840,27.253,2.569,-0.136
2012-04-07,null,57.374,1.686,6.366,8.392,null,0.000,38.202,26.045,3.310,-0.461
2012-04-08,null,56.482,1.612,7.466,8.285,null,0.000,37.538,24.904,4.115,-0.795
2012-04-09,null,56.228,1.623,6.424,8.339,null,0.000,37.346,25.108,3.327,-0.712
2012-04-10,null,57.110,1.658,7.078,8.381,null,0.000,38.005,26.333,3.917,-0.590
2012-04-11,null,57.644,1.692,7.546,8.479,null,0.000,38.404,27.334,4.204,-0.480
2012-04-12,null,58.111,1.668,7.669,8.525,null,0.000,38.755,26.997,3.969,-0.551
2012-04-13,null,58.983,1.662,6.777,8.525,null,0.000,39.409,27.456,5.281,-0.601
2012-04-14,null,59.371,1.622,5.916,8.410,null,0.018,39.701,26.784,7.806,-0.820
2012-04-15,null,58.989,1.555,7.034,8.340,null,0.000,39.414,23.767,5.810,-1.047
2012-04-16,null,58.228,1.521,7.139,8.387,null,0.000,38.842,24.260,null,-1.134
2012-04-17,null,57.757,1.496,7.679,8.382,null,0.000,38.489,25.217,null,-1.190
2012-04-18,1.349,58.435,null,6.817,8.308,null,0.000,38.998,25.693,null,-1.027
2012-04-19,1.695,59.336,null,7.230,8.344,null,0.000,39.675,26.343,null,-0.740
2012-04-20,1.331,59.534,null,7.767,8.406,null,0.000,39.824,27.363,null,-0.590
2012-04-21,1.771,57.874,null,5.213,8.283,null,2.339,38.578,25.165,null,-0.468
2012-04-22,2.079,57.793,null,6.264,8.315,null,0.000,38.517,24.198,null,0.058
2012-04-23,2.280,58.904,null,7.250,8.493,null,0.000,39.350,24.285,null,-0.297
2012-04-24,4.505,59.585,null,7.490,8.554,null,0.000,39.862,23.349,null,-0.652
2012-04-25,null,59.694,null,8.072,8.545,null,0.000,39.944,22.791,null,-0.914
2012-04-26,null,60.011,null,6.987,8.441,null,0.000,40.183,24.282,null,-0.930
2012-04-27,null,60.269,null,6.121,8.356,null,0.000,40.378,25.991,null,-0.973
2012-04-28,null,59.074,null,5.666,8.269,null,0.480,39.479,25.713,null,-1.032
2012-04-29,null,54.089,null,5.594,8.211,null,1.720,35.762,23.919,null,-0.915
2012-04-30,null,49.198,null,5.843,8.128,null,3.130,32.183,22.937,null,-0.884
2012-05-01,null,50.481,null,6.930,8.192,null,0.270,33.102,24.393,null,-0.741
2012-05-02,null,51.048,null,7.230,8.251,null,0.000,33.517,26.275,null,-0.694
2012-05-03,null,51.709,null,7.315,8.334,null,0.000,34.002,27.032,null,-0.646
2012-05-04,null,51.851,null,6.900,8.351,null,0.000,34.106,27.371,null,-0.622
2012-05-05,null,51.850,null,7.120,8.431,null,0.000,34.106,27.066,null,-0.506
2012-05-06,null,52.797,null,7.795,8.253,null,0.000,34.802,27.734,null,-0.366
2012-05-07,null,53.020,null,7.460,8.411,null,0.000,34.967,28.645,null,-0.266
2012-05-08,0.877,53.014,null,7.265,8.355,null,0.010,34.963,28.992,null,-0.197
2012-05-09,0.576,52.731,null,7.707,8.404,null,0.010,34.755,29.471,null,-0.267
2012-05-10,0.576,52.824,null,6.542,8.406,null,0.090,34.823,29.405,null,-0.307
2012-05-11,0.954,53.642,null,6.145,8.405,null,0.000,35.427,29.069,null,-0.387
2012-05-12,0.877,54.077,null,6.021,8.322,null,0.070,35.748,29.463,null,-0.607
2012-05-13,0.928,54.278,null,6.228,8.256,null,0.000,35.897,28.282,null,-0.766
2012-05-14,0.921,54.120,null,5.332,8.258,null,0.000,35.780,28.698,null,-0.626
2012-05-15,0.720,54.062,null,6.004,8.273,null,0.000,35.737,29.259,null,-0.426
2012-05-16,0.834,54.602,null,3.789,8.181,null,0.060,36.138,28.518,null,-0.411
2012-05-17,1.042,53.849,null,3.619,8.145,null,0.710,35.579,27.287,null,-0.335
2012-05-18,0.816,53.986,null,4.694,8.183,null,0.000,35.681,27.854,null,-0.403
2012-05-19,0.726,54.132,null,4.405,8.148,null,0.710,35.789,28.244,null,-0.454
2012-05-20,0.781,53.996,null,5.622,8.192,null,0.110,35.688,28.164,null,-0.456
2012-05-21,0.856,54.310,null,5.524,8.212,null,0.110,35.921,28.992,null,-0.496
2012-05-22,0.749,54.436,null,5.524,8.244,null,0.110,36.014,29.490,null,-0.455
2012-05-23,0.635,54.490,null,6.464,8.286,null,0.100,36.054,28.759,null,-0.416
2012-05-24,0.511,52.338,null,5.670,8.174,null,1.410,34.467,27.322,null,-0.317
2012-05-25,0.840,53.096,null,6.593,8.147,null,0.000,35.023,29.222,null,-0.525
2012-05-26,1.090,53.579,null,5.597,8.069,null,0.010,35.380,30.346,null,-0.667
2012-05-27,1.285,54.129,null,6.162,8.115,null,0.010,35.787,30.847,null,-0.609
2012-05-28,1.052,54.571,null,7.145,8.213,null,0.000,36.114,31.430,null,-0.533
2012-05-29,1.164,54.856,null,6.690,8.214,null,0.000,36.325,31.680,null,-0.588
2012-05-30,1.140,55.197,null,5.340,8.154,null,0.310,36.579,31.626,null,-0.642
2012-05-31,1.315,53.976,null,4.849,8.162,null,0.650,35.674,29.927,null,-0.587
2012-06-01,1.201,51.191,null,5.326,8.143,null,2.050,33.624,28.386,null,-0.465
2012-06-02,1.035,50.705,null,6.374,8.146,null,0.030,33.266,28.301,null,-0.350
2012-06-03,0.990,51.265,null,6.294,8.207,null,0.000,33.676,29.744,null,-0.518
2012-06-04,1.026,51.686,null,5.841,8.215,null,0.000,33.985,31.093,null,-0.541
2012-06-05,1.107,52.643,null,4.937,8.140,null,0.000,34.689,30.504,null,-0.426
2012-06-06,1.685,53.639,1.806,6.050,8.245,null,0.000,35.424,30.022,null,-0.307
2012-06-07,2.026,54.242,1.807,6.248,8.236,null,0.000,35.870,30.079,null,-0.295
2012-06-08,2.006,54.496,1.782,5.649,8.183,null,0.000,36.058,31.311,null,-0.359
2012-06-09,2.330,54.364,1.783,6.622,8.255,null,0.270,35.961,31.864,null,-0.398
2012-06-10,2.213,54.802,1.765,5.734,8.143,null,0.000,36.286,32.042,null,-0.527
2012-06-11,2.416,54.262,1.714,5.602,8.030,null,0.000,35.886,30.282,null,-0.726
2012-06-12,2.288,52.297,1.678,6.411,8.083,null,0.000,34.434,28.643,null,-0.783
2012-06-13,2.777,52.629,1.720,6.218,8.145,null,0.000,34.680,29.279,null,-0.584
2012-06-14,2.682,54.014,1.776,5.673,8.110,null,0.000,35.702,31.654,null,-0.407
2012-06-15,3.254,54.419,1.795,5.000,8.090,null,0.000,36.001,31.639,null,-0.343
2012-06-16,2.819,54.737,1.765,4.901,8.012,null,0.000,36.237,29.503,null,-0.446
2012-06-17,2.882,53.365,null,null,null,null,0.010,35.222,27.984,null,-0.525
2012-06-18,null,53.076,null,null,null,null,0.000,35.008,27.174,null,-0.511
2012-06-19,null,53.256,null,null,null,null,0.170,35.141,26.634,null,-0.476
2012-06-20,null,52.164,null,null,null,null,1.110,34.337,26.772,null,-0.082
2012-06-21,null,52.045,null,null,null,null,0.000,34.249,27.370,null,0.062
2012-06-22,null,52.257,null,null,null,null,0.160,34.405,27.768,null,0.110
2012-06-23,null,51.819,null,null,null,null,0.940,34.083,27.198,null,0.085
2012-06-24,null,52.191,null,null,null,null,0.000,34.356,27.673,null,0.213
2012-06-25,null,51.820,null,null,null,null,0.000,34.083,28.142,null,0.489
2012-06-26,null,52.425,null,null,null,null,0.000,34.529,28.331,null,0.584
2012-06-27,null,52.674,null,null,null,null,0.000,34.712,29.010,null,0.443
2012-06-28,null,53.001,null,null,null,null,0.000,34.953,30.351,null,0.003
2012-06-29,null,52.678,null,null,null,null,0.010,34.715,31.207,null,-0.251
2012-06-30,null,52.548,null,null,null,null,0.000,34.619,31.207,null,-0.350
2012-07-01,null,52.540,null,null,null,null,0.030,34.613,32.042,null,-0.331
2012-07-02,0.420,null,null,null,null,null,0.000,null,null,null,-0.404
2012-07-03,0.535,null,null,null,null,null,0.000,null,null,null,-0.372
2012-07-04,0.651,null,null,null,null,null,0.130,null,null,null,-0.340
2012-07-05,0.744,null,null,null,null,null,0.010,null,null,null,-0.326
2012-07-06,1.381,null,null,null,null,null,0.000,null,null,null,-0.340
2012-07-07,2.058,null,null,null,null,null,0.000,null,null,null,-0.427
2012-07-08,2.377,null,null,null,null,null,0.000,null,null,null,-0.436
2012-07-09,3.731,null,null,null,null,null,0.290,null,null,null,-0.508
2012-07-10,4.434,null,null,null,null,null,0.140,null,null,null,-0.560
2012-07-11,4.910,null,null,null,null,null,0.610,null,null,null,-0.625
2012-07-12,4.975,null,null,null,null,null,0.000,null,null,null,-0.644
2012-07-13,4.938,null,null,null,null,null,0.000,null,null,null,-0.627
2012-07-14,5.162,null,null,null,null,null,0.000,null,null,null,-0.644
2012-07-15,1.319,null,null,null,null,null,0.070,null,null,null,-0.577
2012-07-16,2.352,null,null,null,null,null,1.120,null,null,null,-0.584
2012-07-17,1.424,null,null,null,null,null,0.030,null,null,null,-0.560
2012-07-18,1.492,52.157,null,6.725,8.108,null,0.010,34.331,31.140,null,-0.514
2012-07-19,1.508,52.490,null,7.125,8.123,null,0.000,34.576,31.577,null,-0.579
2012-07-20,1.385,52.411,null,5.443,8.018,null,0.000,34.518,31.376,null,-0.669
2012-07-21,0.994,51.028,null,5.554,8.051,null,0.000,33.502,30.861,null,-0.668
2012-07-22,1.025,50.283,null,3.211,7.946,null,0.410,32.957,29.268,null,-0.532
2012-07-23,1.048,50.963,null,6.101,8.063,null,0.150,33.454,29.586,null,-0.459
2012-07-24,1.275,51.355,null,5.984,8.061,null,0.000,33.741,30.748,null,-0.460
2012-07-25,1.504,51.445,null,6.732,8.106,null,0.000,33.808,31.452,null,-0.454
2012-07-26,1.617,51.501,null,7.208,8.143,null,0.000,33.849,31.898,null,-0.450
2012-07-27,2.096,51.614,null,6.194,8.116,null,0.000,33.932,32.163,null,-0.414
2012-07-28,1.886,51.791,null,5.031,8.081,null,0.000,34.062,32.324,null,-0.505
2012-07-29,1.990,51.626,null,5.855,8.149,null,0.000,33.940,32.034,null,-0.570
2012-07-30,2.389,51.137,null,6.263,8.172,null,0.090,33.582,32.341,null,-0.501
2012-07-31,3.101,50.886,null,5.984,8.174,null,0.000,33.398,32.205,null,-0.439
2012-08-01,3.262,51.254,null,6.297,8.184,null,0.000,33.668,32.939,null,-0.356
2012-08-02,3.141,51.620,null,5.808,8.195,null,0.000,33.936,33.260,null,-0.329
2012-08-03,3.773,51.620,null,4.838,8.140,null,0.240,33.936,32.377,null,-0.371
2012-08-04,4.350,51.421,null,4.595,8.112,null,0.050,33.790,31.458,null,-0.367
2012-08-05,4.441,51.611,null,6.570,8.199,null,0.020,33.930,31.750,null,-0.384
2012-08-06,4.765,51.427,null,5.784,8.168,null,0.080,33.794,30.683,null,-0.427
